生命周期,商品,单位,数量,计量单位,报价金额,占总金额,成本金额,占总成本,销售毛利,占总毛利,毛利率,成本利润率,实际利润,实际利润率,主要供应商
,销售折让,深圳东动,7,,"-11,133.71",0.00%,,,"-11,133.71",-0.10%,100.00%,,"-9,515.99",85.50%,
,销售折让,家乐福-北京天竺店,1,,-658.21,0.00%,,,-658.21,0.00%,100.00%,,-562.57,85.50%,
,销售折让,家乐福-家源成山店,2,,-777.78,0.00%,,,-777.78,0.00%,100.00%,,-664.77,85.50%,
,销售折让,味滋,1,,-16.8,0.00%,,,-16.8,0.00%,100.00%,,-14.36,85.50%,
,销售折让,家乐福-成都福泉店,1,,-185.79,0.00%,,,-185.79,0.00%,100.00%,,-158.79,85.50%,
,销售折让,上海霖弘,1,,-300,0.00%,,,-300,0.00%,100.00%,,-256.41,85.50%,
,销售折让,家乐福-便利店万科新天地店,1,,-21.18,0.00%,,,-21.18,0.00%,100.00%,,-18.1,85.50%,
,销售折让,上海亚当斯,2,,-926,0.00%,,,-926,0.00%,100.00%,,-791.45,85.50%,
,销售折让,龙新食品商行,5,,"-2,303.26",0.00%,,,"-2,303.26",0.00%,100.00%,,"-1,968.60",85.50%,
,销售折让,中山宏海,4,,"-1,784.00",0.00%,,,"-1,784.00",0.00%,100.00%,,"-1,524.79",85.50%,
,销售折让,家乐福-便利店中潭路店,1,,-73.05,0.00%,,,-73.05,0.00%,100.00%,,-62.44,85.50%,
,销售折让,家乐福-便利店嘉里共和店,1,,-108.5,0.00%,,,-108.5,0.00%,100.00%,,-92.74,85.50%,
,销售折让,进恒商贸,2,,-493.87,0.00%,,,-493.87,0.00%,100.00%,,-422.11,85.50%,
,销售折让,温州恒茂,3,,-820.04,0.00%,,,-820.04,0.00%,100.00%,,-700.89,85.50%,
,销售折让,家乐福-便利店四川北路店,1,,-72.35,0.00%,,,-72.35,0.00%,100.00%,,-61.84,85.50%,
,销售折让,家乐福-便利店瑞平路店,1,,-84.9,0.00%,,,-84.9,0.00%,100.00%,,-72.56,85.50%,
,销售折让,澳星食品（欧尚）,2,,"-1,031.00",0.00%,,,"-1,031.00",0.00%,100.00%,,-881.2,85.50%,
,销售折让,郑州天之锦,1,,-218,0.00%,,,-218,0.00%,100.00%,,-186.32,85.50%,
,销售折让,烹吾味,3,,-644.78,0.00%,,,-644.78,0.00%,100.00%,,-551.09,85.50%,
,销售折让,家乐福-便利店镇宁路店,1,,-22.29,0.00%,,,-22.29,0.00%,100.00%,,-19.05,85.50%,
,销售折让,欧沃熙商贸,1,,-403.07,0.00%,,,-403.07,0.00%,100.00%,,-344.5,85.50%,
,销售折让,哈尔滨贰玖壹壹,1,,-202.99,0.00%,,,-202.99,0.00%,100.00%,,-173.5,85.50%,
,销售折让,书雅贸易,1,,-202.4,0.00%,,,-202.4,0.00%,100.00%,,-172.99,85.50%,
,销售折让,哈尔滨致昂,1,,-400,0.00%,,,-400,0.00%,100.00%,,-341.88,85.50%,
,销售折让,巢尚食品,1,,-30.3,0.00%,,,-30.3,0.00%,100.00%,,-25.9,85.50%,
,乐家牌百分百意大利特级初榨橄榄油1L,久光虹桥店,18,瓶,"1,620.00",0.00%,896.94,0.00%,723.06,0.00%,44.60%,80.60%,651.41,40.20%,
,乐家牌百分百意大利特级初榨橄榄油1L,1号店进口食品,276,瓶,"24,094.80",0.00%,"13,753.08",0.00%,"10,341.72",0.10%,42.90%,75.20%,"9,316.86",38.70%,
,乐家牌百分百意大利特级初榨橄榄油1L,全洲伊势丹店,18,瓶,"1,908.00",0.00%,896.94,0.00%,"1,011.06",0.00%,53.00%,112.70%,910.86,47.70%,
,乐家牌百分百意大利特级初榨橄榄油1L,全洲马当路店,12,瓶,"1,272.00",0.00%,597.96,0.00%,674.04,0.00%,53.00%,112.70%,607.24,47.70%,
,乐家牌百分百意大利特级初榨橄榄油1L,高岛屋-YS,30,瓶,"3,180.00",0.00%,"1,494.90",0.00%,"1,685.10",0.00%,53.00%,112.70%,"1,518.11",47.70%,
,乐家牌百分百意大利特级初榨橄榄油1L,上海华润万家超市有限公司,600,瓶,"42,605.96",0.10%,"29,898.00",0.10%,"12,707.96",0.10%,29.80%,42.50%,"11,448.61",26.90%,
,乐家牌百分百意大利特级初榨橄榄油1L,City Super环盛,60,瓶,"5,400.05",0.00%,"2,989.80",0.00%,"2,410.25",0.00%,44.60%,80.60%,"2,171.40",40.20%,
,乐家牌百分百意大利特级初榨橄榄油1L,久光静安店,40,瓶,"3,438.00",0.00%,"1,993.20",0.00%,"1,444.80",0.00%,42.00%,72.50%,"1,301.62",37.90%,
,乐家牌百分百意大利特级初榨橄榄油1L,伊淘食品,850,瓶,"49,062.50",0.10%,"42,355.50",0.10%,"6,707.00",0.10%,13.70%,15.80%,"6,042.34",12.30%,
,乐家牌百分百意大利特级初榨橄榄油1L,飞牛-进口,72,瓶,"5,122.34",0.00%,"3,587.76",0.00%,"1,534.58",0.00%,30.00%,42.80%,"1,382.50",27.00%,
,乐家牌百分百意大利特级初榨橄榄油1L,上海甫田贸易有限公司,306,瓶,"27,538.76",0.00%,"15,247.98",0.00%,"12,290.78",0.10%,44.60%,80.60%,"11,072.77",40.20%,
,乐家牌百分百意大利特级初榨橄榄油1L,上海衡毅商贸有限公司,96,瓶,"7,630.20",0.00%,"4,783.68",0.00%,"2,846.52",0.00%,37.30%,59.50%,"2,564.43",33.60%,
,乐家牌百分百意大利特级初榨橄榄油1L,上海赢盘实业有限公司,66,瓶,"5,490.00",0.00%,"3,288.78",0.00%,"2,201.22",0.00%,40.10%,66.90%,"1,983.08",36.10%,
,乐家牌百分百意大利特级初榨橄榄油1L,上海易初莲花连锁超市有限公司,12,瓶,"1,126.27",0.00%,597.96,0.00%,528.31,0.00%,46.90%,88.40%,475.95,42.30%,
,乐家牌百分百意大利特级初榨橄榄油1L,苏州曦睿贸易有限公司,12,瓶,795.6,0.00%,597.96,0.00%,197.64,0.00%,24.80%,33.10%,178.05,22.40%,
,乐家牌百分百意大利特级初榨橄榄油1L,台州牧川,102,瓶,"5,670.00",0.00%,"5,082.66",0.00%,587.34,0.00%,10.40%,11.60%,529.14,9.30%,
,乐家牌百分百意大利特级初榨橄榄油1L,上海爱莲超市有限公司,42,瓶,"3,946.97",0.00%,"2,092.86",0.00%,"1,854.11",0.00%,47.00%,88.60%,"1,670.37",42.30%,
,乐家牌百分百意大利特级初榨橄榄油1L,台州古易进出口,6,瓶,378,0.00%,298.98,0.00%,79.02,0.00%,20.90%,26.40%,71.19,18.80%,
,乐家牌百分百意大利特级初榨橄榄油1L,优之行,24,瓶,"2,160.00",0.00%,"1,195.92",0.00%,964.08,0.00%,44.60%,80.60%,868.54,40.20%,
,乐家牌百分百意大利特级初榨橄榄油1L,北京盛康悦通,30,瓶,"1,890.00",0.00%,"1,494.90",0.00%,395.1,0.00%,20.90%,26.40%,355.95,18.80%,
,乐家牌百分百意大利特级初榨橄榄油1L,常州味和氏商贸,12,瓶,,,597.96,0.00%,-597.96,0.00%,,-100.00%,-538.7,,
,乐家牌百分百意大利特级初榨橄榄油1L,秦皇岛市福凯,12,瓶,795.6,0.00%,597.96,0.00%,197.64,0.00%,24.80%,33.10%,178.05,22.40%,
,乐家牌百分百意大利特级初榨橄榄油1L,俊名投资,,瓶,,,,,,,,,,,
,乐家牌特级初榨橄榄油750ml,城市超市,72,瓶,"5,508.00",0.00%,"2,578.32",0.00%,"2,929.68",0.00%,53.20%,113.60%,"2,639.35",47.90%,
,乐家牌特级初榨橄榄油750ml,久光虹桥店,17,瓶,"1,220.00",0.00%,608.77,0.00%,611.23,0.00%,50.10%,100.40%,550.66,45.10%,
,乐家牌特级初榨橄榄油750ml,1号店进口食品,34,瓶,"1,827.70",0.00%,"1,217.54",0.00%,610.16,0.00%,33.40%,50.10%,549.69,30.10%,
,乐家牌特级初榨橄榄油750ml,全洲马当路店,12,瓶,864,0.00%,429.72,0.00%,434.28,0.00%,50.30%,101.10%,391.24,45.30%,
,乐家牌特级初榨橄榄油750ml,高岛屋-YS,24,瓶,"1,872.00",0.00%,859.44,0.00%,"1,012.56",0.00%,54.10%,117.80%,912.22,48.70%,
,乐家牌特级初榨橄榄油750ml,伊梭样品,-76,瓶,,,"-2,721.56",0.00%,"2,721.56",0.00%,,-100.00%,"2,451.86",,
,乐家牌特级初榨橄榄油750ml,上海华润万家超市有限公司,"3,190.00",瓶,"243,056.99",0.40%,"114,233.90",0.20%,"128,823.09",1.00%,53.00%,112.80%,"116,056.84",47.70%,
,乐家牌特级初榨橄榄油750ml,久光静安店,24,瓶,"1,728.00",0.00%,859.44,0.00%,868.56,0.00%,50.30%,101.10%,782.49,45.30%,
,乐家牌特级初榨橄榄油750ml,飞牛-进口,19,瓶,946.2,0.00%,680.39,0.00%,265.81,0.00%,28.10%,39.10%,239.47,25.30%,
,乐家牌特级初榨橄榄油750ml,上海衡毅商贸有限公司,72,瓶,"4,665.60",0.00%,"2,578.32",0.00%,"2,087.28",0.00%,44.70%,81.00%,"1,880.43",40.30%,
,乐家牌特级初榨橄榄油750ml,上海易初莲花连锁超市有限公司,8,瓶,631.59,0.00%,286.48,0.00%,345.11,0.00%,54.60%,120.50%,310.91,49.20%,
,乐家牌特级初榨橄榄油750ml,上海懿利电子商务有限公司,6,瓶,317.52,0.00%,214.86,0.00%,102.66,0.00%,32.30%,47.80%,92.49,29.10%,
,乐家牌特级初榨橄榄油750ml,苏州曦睿贸易有限公司,42,瓶,"2,235.60",0.00%,"1,504.02",0.00%,731.58,0.00%,32.70%,48.60%,659.08,29.50%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海曲阳店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海武宁店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海金桥店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海古北店,30,瓶,"3,005.82",0.00%,"1,074.30",0.00%,"1,931.52",0.00%,64.30%,179.80%,"1,740.11",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海南方店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海共江店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海万里店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海联洋店,18,瓶,"1,803.48",0.00%,644.58,0.00%,"1,158.90",0.00%,64.30%,179.80%,"1,044.05",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海七宝店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海中山公园店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海新里程店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海川沙店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海南翔店,18,瓶,"1,803.48",0.00%,644.58,0.00%,"1,158.90",0.00%,64.30%,179.80%,"1,044.05",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海徐汇店,18,瓶,"1,803.48",0.00%,644.58,0.00%,"1,158.90",0.00%,64.30%,179.80%,"1,044.05",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海莘庄店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海巨峰店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海张江店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海徐泾店,30,瓶,"3,005.82",0.00%,"1,074.30",0.00%,"1,931.52",0.00%,64.30%,179.80%,"1,740.11",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海虹口店,18,瓶,"1,803.48",0.00%,644.58,0.00%,"1,158.90",0.00%,64.30%,179.80%,"1,044.05",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海大场店,18,瓶,"1,803.50",0.00%,644.58,0.00%,"1,158.92",0.00%,64.30%,179.80%,"1,044.07",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海万达店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海新南店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海柳州路店,18,瓶,"1,803.48",0.00%,644.58,0.00%,"1,158.90",0.00%,64.30%,179.80%,"1,044.05",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海曹路店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海浦江店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海青浦店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海漕盈店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海松江店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海真北店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-上海宜山店,24,瓶,"2,404.66",0.00%,859.44,0.00%,"1,545.22",0.00%,64.30%,179.80%,"1,392.09",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-杭州涌金店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-南京大桥店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-南京大行宫店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-南京长虹店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-南京河西店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-南京大华店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-宁波江东店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-宁波北仑店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-苏州体育中心店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-苏州东环店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-苏州中翔店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-苏州人民路店,18,瓶,"1,803.50",0.00%,644.58,0.00%,"1,158.92",0.00%,64.30%,179.80%,"1,044.07",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-苏州友新店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-苏州建湖店,18,瓶,"1,803.48",0.00%,644.58,0.00%,"1,158.90",0.00%,64.30%,179.80%,"1,044.05",57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-无锡永乐店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-无锡凤翔店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-无锡奥林花园店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-无锡宝龙店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-无锡哥伦布店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-无锡阳光店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-昆明世纪广场店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-昆明白云店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-昆明世纪城店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-昆明南亚店,36,瓶,"2,559.60",0.00%,"1,289.16",0.00%,"1,270.44",0.00%,49.60%,98.50%,"1,144.54",44.70%,
,乐家牌特级初榨橄榄油750ml,家乐福-昆明安宁店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-昆明广福店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都大世界店,12,瓶,"1,202.34",0.00%,429.72,0.00%,772.62,0.00%,64.30%,179.80%,696.05,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都光华店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都双桥子店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都青石桥店,12,瓶,"1,027.76",0.00%,429.72,0.00%,598.04,0.00%,58.20%,139.20%,538.77,52.40%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都红牌楼,6,瓶,426.6,0.00%,214.86,0.00%,211.74,0.00%,49.60%,98.50%,190.76,44.70%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都府青路店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都华阳店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都新都店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都青白江同华店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-成都大丰店,12,瓶,"1,027.76",0.00%,429.72,0.00%,598.04,0.00%,58.20%,139.20%,538.77,52.40%,
,乐家牌特级初榨橄榄油750ml,家乐福-邛崃司马大道店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-重庆杨家坪店,6,瓶,426.6,0.00%,214.86,0.00%,211.74,0.00%,49.60%,98.50%,190.76,44.70%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京创益佳店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京马连道店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京方圆店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京方庄店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京中关村店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京双井店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京通州店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京天通苑店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京望京店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京大钟寺店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京广渠门店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京鲁谷店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京慈云寺店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京健翔桥,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京姚家园,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京马家堡,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京定慧桥店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京良乡店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-北京新顺店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-大连黄河店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-大连中山店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-济南车站店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-青岛明达店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-青岛新兴店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-青岛辽阳路店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-沈阳金牛店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-沈阳文化店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-沈阳塔湾店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-沈阳云峰店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-天津南开店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-天津龙城店,12,瓶,"1,202.32",0.00%,429.72,0.00%,772.6,0.00%,64.30%,179.80%,696.04,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-天津海光寺店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-天津河北店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
,乐家牌特级初榨橄榄油750ml,家乐福-天津河东店,6,瓶,601.16,0.00%,214.86,0.00%,386.3,0.00%,64.30%,179.80%,348.02,57.90%,
